time,latitude,longitude,mean_precipitation,max_precipitation,min_precipitation
2024-01-01,6.824997,-74.075005,0.6612026,20.49728,0.0
2024-01-01,6.824997,-74.025,0.62576056,19.398577,0.0
2024-01-01,6.824997,-73.975006,0.5974151,18.519867,0.0
2024-01-01,6.824997,-73.925,0.59352636,8.987569,0.0
2024-01-01,6.824997,-73.87501,0.596432,8.954791,0.0
2024-01-01,6.824997,-73.825005,0.5556045,8.334689,0.0
2024-01-01,6.824997,-73.775,0.51476824,7.226659,0.0
2024-01-01,6.824997,-73.725006,0.45583215,6.487727,0.0
2024-01-01,6.824997,-73.675,0.49613962,7.3104825,0.0
2024-01-01,6.824997,-73.62501,0.5302386,6.779579,0.0
2024-01-01,6.824997,-73.575005,0.5962128,7.0682855,0.0
2024-01-01,6.824997,-73.525,0.63448167,8.200422,0.0
2024-01-01,6.824997,-73.475006,0.6753896,8.68355,0.0
2024-01-01,6.824997,-73.425,0.69370157,9.213091,0.0
2024-01-01,6.824997,-73.37501,0.65091354,8.892172,0.0
2024-01-01,6.824997,-73.325005,0.6096039,8.225241,0.0
2024-01-01,6.824997,-73.275,0.57022524,8.210459,0.0
2024-01-01,6.824997,-73.225006,0.49012744,7.0472727,0.0
2024-01-01,6.824997,-73.175,0.49196324,7.588345,0.0
2024-01-01,6.824997,-73.12501,0.46428072,6.6019545,0.0
2024-01-01,6.824997,-73.075005,0.4686013,6.451233,0.0
2024-01-01,6.824997,-73.025,0.52710783,7.591128,0.0
2024-01-01,6.824997,-72.975006,0.5941523,8.948447,0.0
2024-01-01,6.824997,-72.925,0.54504794,7.986971,0.0
2024-01-01,6.824997,-72.87501,0.51840746,6.804238,0.0
2024-01-01,6.824997,-72.825005,0.56396705,7.8012834,0.0
2024-01-01,6.824997,-72.775,0.59468216,8.436362,0.0
2024-01-01,6.824997,-72.725006,0.5185771,6.985371,0.0
2024-01-01,6.824997,-72.675,0.5283875,7.163171,0.0
2024-01-01,6.824997,-72.62501,0.4991562,6.835281,0.0
2024-01-01,6.824997,-72.575005,0.47797582,5.753609,0.0
2024-01-01,6.824997,-72.525,0.6217576,8.311987,0.0
2024-01-01,6.824997,-72.475006,0.6531875,8.8750305,0.0
2024-01-01,6.824997,-72.425,0.7848402,8.959137,0.0
2024-01-01,6.824997,-72.37501,0.8987323,11.215374,0.0
2024-01-01,6.824997,-72.325005,0.7723969,9.327015,0.0
2024-01-01,6.824997,-72.275,0.7308827,10.681558,0.0
2024-01-01,6.824997,-72.225006,0.78606653,8.95363,0.0
2024-01-01,6.824997,-72.175,0.8144485,10.10915,0.0
2024-01-01,6.824997,-72.12501,0.765493,9.5661125,0.0
2024-01-01,6.824997,-72.075005,0.78979677,9.793195,0.0
2024-01-01,6.824997,-72.025,0.7431826,9.626544,0.0
2024-01-01,6.824997,-71.975006,0.86878496,11.306245,0.0
2024-01-01,6.824997,-71.925,0.8569833,11.075061,0.0
2024-01-01,6.875,-74.775,0.66152203,7.1784835,0.0
2024-01-01,6.875,-74.725006,0.67955214,7.2711473,0.0
2024-01-01,6.875,-74.675,0.6999566,7.8718147,0.0
2024-01-01,6.875,-74.62501,0.7142852,22.142841,0.0
2024-01-01,6.875,-74.575005,0.7332974,22.73222,0.0
2024-01-01,6.875,-74.525,0.7914522,24.535019,0.0
2024-01-01,6.875,-74.475006,0.80619663,24.992096,0.0
2024-01-01,6.875,-74.425,0.77874935,24.14123,0.0
2024-01-01,6.875,-74.37501,0.7176251,22.246378,0.0
2024-01-01,6.875,-74.325005,0.6645978,12.233757,0.0
2024-01-01,6.875,-74.275,0.6134552,11.086729,0.0
2024-01-01,6.875,-74.225006,0.6254689,9.379221,0.0
2024-01-01,6.875,-74.175,0.56292754,8.799303,0.0
2024-01-01,6.875,-74.12501,0.54832476,7.893984,0.0
2024-01-01,6.875,-74.075005,0.5831128,9.113402,0.0
2024-01-01,6.875,-74.025,0.54840326,11.016827,0.0
2024-01-01,6.875,-73.975006,0.48566362,7.4161754,0.0
2024-01-01,6.875,-73.925,0.47405213,6.587805,0.0
2024-01-01,6.875,-73.87501,0.46667504,6.393318,0.0
2024-01-01,6.875,-73.825005,0.42248788,5.728825,0.0
2024-01-01,6.875,-73.775,0.4102297,5.534869,0.0
2024-01-01,6.875,-73.725006,0.36620995,6.593055,0.0
2024-01-01,6.875,-73.675,0.41715744,5.683545,0.0
2024-01-01,6.875,-73.62501,0.46826345,5.523595,0.0
2024-01-01,6.875,-73.575005,0.53956836,7.1944594,0.0
2024-01-01,6.875,-73.525,0.6458495,8.788256,0.0
2024-01-01,6.875,-73.475006,0.69756806,9.930906,0.0
2024-01-01,6.875,-73.425,0.75055957,8.38961,0.0
2024-01-01,6.875,-73.37501,0.71941316,9.841294,0.0
2024-01-01,6.875,-73.325005,0.6603924,8.761608,0.0
2024-01-01,6.875,-73.275,0.597147,8.406803,0.0
2024-01-01,6.875,-73.225006,0.5535798,7.80408,0.0
2024-01-01,6.875,-73.175,0.5012127,7.408313,0.0
2024-01-01,6.875,-73.12501,0.5166134,7.6349115,0.0
2024-01-01,6.875,-73.075005,0.512626,7.207641,0.0
2024-01-01,6.875,-73.025,0.5224825,7.4792876,0.0
2024-01-01,6.875,-72.975006,0.59538764,9.138233,0.0
2024-01-01,6.875,-72.925,0.5259456,7.920777,0.0
2024-01-01,6.875,-72.87501,0.51515985,6.70678,0.0
2024-01-01,6.875,-72.825005,0.5951626,8.6598835,0.0
2024-01-01,6.875,-72.775,0.53605676,7.2224565,0.0
2024-01-01,6.875,-72.725006,0.44750047,5.4511423,0.0
2024-01-01,6.875,-72.675,0.50113,6.8040648,0.0
2024-01-01,6.875,-72.62501,0.4659277,6.010964,0.0
2024-01-01,6.875,-72.575005,0.39140585,6.345332,0.0
2024-01-01,6.875,-72.525,0.53735906,7.3185816,0.0
2024-01-01,6.875,-72.475006,0.6033611,8.318639,0.0
2024-01-01,6.875,-72.425,0.7565022,8.901905,0.0
2024-01-01,6.875,-72.37501,0.9481843,11.743654,0.0
2024-01-01,6.875,-72.325005,0.88990295,11.125787,0.0
2024-01-01,6.875,-72.275,0.89182436,10.827426,0.0
2024-01-01,6.875,-72.225006,0.931412,10.685331,0.0
2024-01-01,6.875,-72.175,0.91318554,11.127423,0.0
2024-01-01,6.875,-72.12501,0.9167765,11.90116,0.0
2024-01-01,6.875,-72.075005,0.9694122,12.632106,0.0
2024-01-01,6.875,-72.025,0.85565937,11.3086815,0.0
2024-01-01,6.875,-71.975006,0.981347,13.057009,0.0
2024-01-01,6.875,-71.925,0.8909619,11.67755,0.0
2024-01-01,6.924999,-74.775,0.6319312,6.794136,0.0
2024-01-01,6.924999,-74.725006,0.6511339,7.0558877,0.0
2024-01-01,6.924999,-74.675,0.70820796,8.703178,0.0
2024-01-01,6.924999,-74.62501,0.6726102,20.850918,0.0
2024-01-01,6.924999,-74.575005,0.5681563,17.612844,0.0
2024-01-01,6.924999,-74.525,0.618122,19.161781,0.0
2024-01-01,6.924999,-74.475006,0.6084934,18.863295,0.0
2024-01-01,6.924999,-74.425,0.5928206,18.377438,0.0
2024-01-01,6.924999,-74.37501,0.6163997,19.10839,0.0
2024-01-01,6.924999,-74.325005,0.60678846,18.810442,0.0
2024-01-01,6.924999,-74.275,0.6036477,8.031246,0.0
2024-01-01,6.924999,-74.225006,0.54598457,6.734792,0.0
2024-01-01,6.924999,-74.175,0.49380097,6.3819814,0.0
2024-01-01,6.924999,-74.12501,0.5232106,6.741911,0.0
2024-01-01,6.924999,-74.075005,0.52275777,6.353218,0.0
2024-01-01,6.924999,-74.025,0.5219084,7.971527,0.0
2024-01-01,6.924999,-73.975006,0.47377968,6.137028,0.0
2024-01-01,6.924999,-73.925,0.45833832,5.91111,0.0
2024-01-01,6.924999,-73.87501,0.35261753,6.0957494,0.0
2024-01-01,6.924999,-73.825005,0.32735386,5.484251,0.0
2024-01-01,6.924999,-73.775,0.2977547,4.8493276,0.0
2024-01-01,6.924999,-73.725006,0.26517418,4.2474337,0.0
2024-01-01,6.924999,-73.675,0.3360709,5.2976475,0.0
2024-01-01,6.924999,-73.62501,0.40911052,5.0243025,0.0
2024-01-01,6.924999,-73.575005,0.5198505,6.869561,0.0
2024-01-01,6.924999,-73.525,0.58346146,8.515666,0.0
2024-01-01,6.924999,-73.475006,0.6748368,9.887815,0.0
2024-01-01,6.924999,-73.425,0.7660457,8.79417,0.0
2024-01-01,6.924999,-73.37501,0.72199756,10.27314,0.0
2024-01-01,6.924999,-73.325005,0.69805205,9.502021,0.0
2024-01-01,6.924999,-73.275,0.6252518,8.57788,0.0
2024-01-01,6.924999,-73.225006,0.5475718,7.7412496,0.0
2024-01-01,6.924999,-73.175,0.5353107,8.0496855,0.0
2024-01-01,6.924999,-73.12501,0.58939976,9.106023,0.0
2024-01-01,6.924999,-73.075005,0.5297158,8.018316,0.0
2024-01-01,6.924999,-73.025,0.50306714,7.843071,0.0
2024-01-01,6.924999,-72.975006,0.5916271,9.528096,0.0
2024-01-01,6.924999,-72.925,0.59689754,9.212816,0.0
2024-01-01,6.924999,-72.87501,0.5335489,7.3754034,0.0
2024-01-01,6.924999,-72.825005,0.57961935,8.742931,0.0
2024-01-01,6.924999,-72.775,0.53559077,7.591945,0.0
2024-01-01,6.924999,-72.725006,0.47882247,6.3493576,0.0
2024-01-01,6.924999,-72.675,0.5210396,7.353348,0.0
2024-01-01,6.924999,-72.62501,0.46072194,6.0512753,0.0
2024-01-01,6.924999,-72.575005,0.43495944,5.1653504,0.0
2024-01-01,6.924999,-72.525,0.53939223,7.388346,0.0
2024-01-01,6.924999,-72.475006,0.5633611,7.578756,0.0
2024-01-01,6.924999,-72.425,0.72324383,10.2016535,0.0
2024-01-01,6.924999,-72.37501,0.8713711,10.662508,0.0
2024-01-01,6.924999,-72.325005,0.89690554,11.081733,0.0
2024-01-01,6.924999,-72.275,0.8797466,10.164972,0.0
2024-01-01,6.924999,-72.225006,1.017218,12.153051,0.0
2024-01-01,6.924999,-72.175,0.9506404,11.288073,0.0
2024-01-01,6.924999,-72.12501,0.9932864,12.452713,0.0
2024-01-01,6.924999,-72.075005,1.0409714,13.352345,0.0
2024-01-01,6.924999,-72.025,0.8912143,11.467584,0.0
2024-01-01,6.924999,-71.975006,0.93981624,12.329011,0.0
2024-01-01,6.924999,-71.925,0.8380047,10.580464,0.0
2024-01-01,6.9749985,-74.775,0.6613239,7.1626434,0.0
2024-01-01,6.9749985,-74.725006,0.58350855,6.503829,0.0
2024-01-01,6.9749985,-74.675,0.5729995,10.7081995,0.0
2024-01-01,6.9749985,-74.62501,0.5463598,10.74841,0.0
2024-01-01,6.9749985,-74.575005,0.5164694,10.612271,0.0
2024-01-01,6.9749985,-74.525,0.5594613,17.3433,0.0
2024-01-01,6.9749985,-74.475006,0.5285268,12.373464,0.0
2024-01-01,6.9749985,-74.425,0.4939803,15.313389,0.0
2024-01-01,6.9749985,-74.37501,0.528941,16.397171,0.0
2024-01-01,6.9749985,-74.325005,0.5452957,16.904167,0.0
2024-01-01,6.9749985,-74.275,0.50480086,5.5710497,0.0
2024-01-01,6.9749985,-74.225006,0.48544994,5.5759616,0.0
2024-01-01,6.9749985,-74.175,0.3873558,6.2026925,0.0
2024-01-01,6.9749985,-74.12501,0.44358698,4.9703326,0.0
2024-01-01,6.9749985,-74.075005,0.41030478,4.593311,0.0
2024-01-01,6.9749985,-74.025,0.41154823,12.757995,0.0
2024-01-01,6.9749985,-73.975006,0.3870527,11.998634,0.0
2024-01-01,6.9749985,-73.925,0.3567755,11.06004,0.0
2024-01-01,6.9749985,-73.87501,0.32392156,10.041569,0.0
2024-01-01,6.9749985,-73.825005,0.2760082,4.9637003,0.0
2024-01-01,6.9749985,-73.775,0.2499151,4.8705635,0.0
2024-01-01,6.9749985,-73.725006,0.24546422,4.7905064,0.0
2024-01-01,6.9749985,-73.675,0.31848997,5.962444,0.0
2024-01-01,6.9749985,-73.62501,0.39440507,6.5514073,0.0
2024-01-01,6.9749985,-73.575005,0.49639192,6.702575,0.0
2024-01-01,6.9749985,-73.525,0.5707451,8.286427,0.0
2024-01-01,6.9749985,-73.475006,0.62026066,8.724533,0.0
2024-01-01,6.9749985,-73.425,0.6698456,9.416107,0.0
2024-01-01,6.9749985,-73.37501,0.6492067,9.32475,0.0
2024-01-01,6.9749985,-73.325005,0.6476151,9.083038,0.0
2024-01-01,6.9749985,-73.275,0.6249133,8.544941,0.0
2024-01-01,6.9749985,-73.225006,0.59353405,8.536728,0.0
2024-01-01,6.9749985,-73.175,0.6295209,9.652965,0.0
2024-01-01,6.9749985,-73.12501,0.6244568,9.134888,0.0
2024-01-01,6.9749985,-73.075005,0.55763716,8.579256,0.0
2024-01-01,6.9749985,-73.025,0.559806,8.649351,0.0
2024-01-01,6.9749985,-72.975006,0.6124338,9.723824,0.0
2024-01-01,6.9749985,-72.925,0.6284942,9.301021,0.0
2024-01-01,6.9749985,-72.87501,0.63028383,9.20866,0.0
2024-01-01,6.9749985,-72.825005,0.63742584,10.212776,0.0
2024-01-01,6.9749985,-72.775,0.59548366,18.459993,0.0
2024-01-01,6.9749985,-72.725006,0.49129653,6.487232,0.0
2024-01-01,6.9749985,-72.675,0.52383226,7.100301,0.0
2024-01-01,6.9749985,-72.62501,0.41922393,5.2756357,0.0
2024-01-01,6.9749985,-72.575005,0.43428704,5.7243543,0.0
2024-01-01,6.9749985,-72.525,0.53635657,7.8185844,0.0
2024-01-01,6.9749985,-72.475006,0.55014277,7.6376863,0.0
2024-01-01,6.9749985,-72.425,0.688511,9.865449,0.0
2024-01-01,6.9749985,-72.37501,0.788234,9.3965225,0.0
2024-01-01,6.9749985,-72.325005,0.82096106,9.954934,0.0
2024-01-01,6.9749985,-72.275,0.9882061,12.161122,0.0
2024-01-01,6.9749985,-72.225006,1.0832894,11.248773,0.0
2024-01-01,6.9749985,-72.175,1.0039203,12.115921,0.0
2024-01-01,6.9749985,-72.12501,1.0650376,13.471542,0.0
2024-01-01,6.9749985,-72.075005,1.1114014,11.946745,0.0
2024-01-01,6.9749985,-72.025,0.92841166,11.794071,0.0
2024-01-01,6.9749985,-71.975006,0.92271227,11.862824,0.0
2024-01-01,6.9749985,-71.925,0.8505292,10.701521,0.0
2024-01-01,7.0249977,-74.775,0.55134976,6.099172,0.0
2024-01-01,7.0249977,-74.725006,0.59229726,18.361216,0.0
2024-01-01,7.0249977,-74.675,0.5643887,6.0411053,0.0
2024-01-01,7.0249977,-74.62501,0.5410187,5.725493,0.0
2024-01-01,7.0249977,-74.575005,0.5493128,5.866704,0.0
2024-01-01,7.0249977,-74.525,0.5779446,6.5225153,0.0
2024-01-01,7.0249977,-74.475006,0.56598234,11.372087,0.0
2024-01-01,7.0249977,-74.425,0.51465917,11.119111,0.0
2024-01-01,7.0249977,-74.37501,0.508796,15.772675,0.0
2024-01-01,7.0249977,-74.325005,0.51767856,5.476551,0.0
2024-01-01,7.0249977,-74.275,0.51578313,5.5123415,0.0
2024-01-01,7.0249977,-74.225006,0.50048494,5.6778393,0.0
2024-01-01,7.0249977,-74.175,0.45868185,5.004085,0.0
2024-01-01,7.0249977,-74.12501,0.46654502,14.462895,0.0
2024-01-01,7.0249977,-74.075005,0.4778269,14.8126335,0.0
2024-01-01,7.0249977,-74.025,0.4489994,13.918982,0.0
2024-01-01,7.0249977,-73.975006,0.41676915,12.919844,0.0
2024-01-01,7.0249977,-73.925,0.41795668,12.956657,0.0
2024-01-01,7.0249977,-73.87501,0.37668523,11.677242,0.0
2024-01-01,7.0249977,-73.825005,0.30824554,5.163304,0.0
2024-01-01,7.0249977,-73.775,0.26842654,5.2615914,0.0
2024-01-01,7.0249977,-73.725006,0.31603974,5.9488907,0.0
2024-01-01,7.0249977,-73.675,0.39191797,7.463411,0.0
2024-01-01,7.0249977,-73.62501,0.45540968,5.0693593,0.0
2024-01-01,7.0249977,-73.575005,0.55506974,7.315116,0.0
2024-01-01,7.0249977,-73.525,0.6208842,9.0351095,0.0
2024-01-01,7.0249977,-73.475006,0.62219644,9.143991,0.0
2024-01-01,7.0249977,-73.425,0.6692467,9.615618,0.0
2024-01-01,7.0249977,-73.37501,0.6840018,10.113308,0.0
2024-01-01,7.0249977,-73.325005,0.6789529,10.033887,0.0
2024-01-01,7.0249977,-73.275,0.65959513,9.445408,0.0
2024-01-01,7.0249977,-73.225006,0.5624984,8.596093,0.0
2024-01-01,7.0249977,-73.175,0.50683093,7.6855426,0.0
2024-01-01,7.0249977,-73.12501,0.5438196,8.370478,0.0
2024-01-01,7.0249977,-73.075005,0.5175887,8.447524,0.0
2024-01-01,7.0249977,-73.025,0.56407124,9.188524,0.0
2024-01-01,7.0249977,-72.975006,0.55112284,8.59908,0.0
2024-01-01,7.0249977,-72.925,0.57372636,8.585742,0.0
2024-01-01,7.0249977,-72.87501,0.621489,10.313439,0.0
2024-01-01,7.0249977,-72.825005,0.58853126,9.7360735,0.0
2024-01-01,7.0249977,-72.775,0.5255256,8.277784,0.0
2024-01-01,7.0249977,-72.725006,0.44150746,5.87515,0.0
2024-01-01,7.0249977,-72.675,0.45274806,5.8560705,0.0
2024-01-01,7.0249977,-72.62501,0.42375866,5.6348643,0.0
2024-01-01,7.0249977,-72.575005,0.45805186,6.4825273,0.0
2024-01-01,7.0249977,-72.525,0.5073427,7.412235,0.0
2024-01-01,7.0249977,-72.475006,0.47305113,6.67635,0.0
2024-01-01,7.0249977,-72.425,0.6068892,8.7883005,0.0
2024-01-01,7.0249977,-72.37501,0.74253017,9.246986,0.0
2024-01-01,7.0249977,-72.325005,0.76931596,9.556389,0.0
2024-01-01,7.0249977,-72.275,0.91335845,11.151965,0.0
2024-01-01,7.0249977,-72.225006,0.9427029,10.943351,0.0
2024-01-01,7.0249977,-72.175,0.9807477,12.240121,0.0
2024-01-01,7.0249977,-72.12501,0.94678396,11.726824,0.0
2024-01-01,7.0249977,-72.075005,0.96512955,11.978296,0.0
2024-01-01,7.0249977,-72.025,0.826302,10.187346,0.0
2024-01-01,7.0249977,-71.975006,0.8397697,10.740588,0.0
2024-01-01,7.0249977,-71.925,0.7779204,9.613753,0.0
2024-01-01,7.074997,-74.775,0.5241852,5.7963414,0.0
2024-01-01,7.074997,-74.725006,0.5374997,5.7497888,0.0
2024-01-01,7.074997,-74.675,0.47994882,5.0806036,0.0
2024-01-01,7.074997,-74.62501,0.4518707,4.781711,0.0
2024-01-01,7.074997,-74.575005,0.47105998,5.5810137,0.0
2024-01-01,7.074997,-74.525,0.47467992,5.986005,0.0
2024-01-01,7.074997,-74.475006,0.4617093,6.0326734,0.0
2024-01-01,7.074997,-74.425,0.459914,6.1959267,0.0
2024-01-01,7.074997,-74.37501,0.45391795,5.6025662,0.0
2024-01-01,7.074997,-74.325005,0.4709427,5.90991,0.0
2024-01-01,7.074997,-74.275,0.43835297,4.8331842,0.0
2024-01-01,7.074997,-74.225006,0.4535622,4.8102307,0.0
2024-01-01,7.074997,-74.175,0.4349223,9.181684,0.0
2024-01-01,7.074997,-74.12501,0.44660273,13.844685,0.0
2024-01-01,7.074997,-74.075005,0.4435863,13.751175,0.0
2024-01-01,7.074997,-74.025,0.40516314,12.560058,0.0
2024-01-01,7.074997,-73.975006,0.37546673,11.639469,0.0
2024-01-01,7.074997,-73.925,0.36336333,11.264263,0.0
2024-01-01,7.074997,-73.87501,0.33150035,10.276511,0.0
2024-01-01,7.074997,-73.825005,0.30143407,5.1402607,0.0
2024-01-01,7.074997,-73.775,0.27041033,5.371619,0.0
2024-01-01,7.074997,-73.725006,0.29368642,5.698406,0.0
2024-01-01,7.074997,-73.675,0.37624094,7.2542624,0.0
2024-01-01,7.074997,-73.62501,0.43067545,4.975355,0.0
2024-01-01,7.074997,-73.575005,0.500447,6.297613,0.0
2024-01-01,7.074997,-73.525,0.5340315,7.7253356,0.0
2024-01-01,7.074997,-73.475006,0.5435021,8.016133,0.0
2024-01-01,7.074997,-73.425,0.5916839,8.856325,0.0
2024-01-01,7.074997,-73.37501,0.5985908,8.863161,0.0
2024-01-01,7.074997,-73.325005,0.63233393,9.409333,0.0
2024-01-01,7.074997,-73.275,0.59863466,8.875871,0.0
2024-01-01,7.074997,-73.225006,0.5083432,7.4960046,0.0
2024-01-01,7.074997,-73.175,0.4173911,6.3407273,0.0
2024-01-01,7.074997,-73.12501,0.47191703,7.503265,0.0
2024-01-01,7.074997,-73.075005,0.5015731,7.9152627,0.0
2024-01-01,7.074997,-73.025,0.53665197,8.360523,0.0
2024-01-01,7.074997,-72.975006,0.49936312,7.167776,0.0
2024-01-01,7.074997,-72.925,0.5223056,7.4558353,0.0
2024-01-01,7.074997,-72.87501,0.51723284,7.518619,0.0
2024-01-01,7.074997,-72.825005,0.49085128,7.2618375,0.0
2024-01-01,7.074997,-72.775,0.48409992,6.592933,0.0
2024-01-01,7.074997,-72.725006,0.42408976,5.7070255,0.0
2024-01-01,7.074997,-72.675,0.44824523,6.262659,0.0
2024-01-01,7.074997,-72.62501,0.46228206,6.4955025,0.0
2024-01-01,7.074997,-72.575005,0.46361566,6.6116095,0.0
2024-01-01,7.074997,-72.525,0.5107703,7.2587414,0.0
2024-01-01,7.074997,-72.475006,0.48870242,6.7326303,0.0
2024-01-01,7.074997,-72.425,0.53861773,7.4679985,0.0
2024-01-01,7.074997,-72.37501,0.67527944,9.967172,0.0
2024-01-01,7.074997,-72.325005,0.7874296,10.118514,0.0
2024-01-01,7.074997,-72.275,0.8030288,9.909728,0.0
2024-01-01,7.074997,-72.225006,0.9002822,10.772034,0.0
2024-01-01,7.074997,-72.175,0.91121614,11.248845,0.0
2024-01-01,7.074997,-72.12501,0.92624444,11.291709,0.0
2024-01-01,7.074997,-72.075005,0.9424185,11.473784,0.0
2024-01-01,7.074997,-72.025,0.8366119,10.340617,0.0
2024-01-01,7.074997,-71.975006,0.8884648,11.113326,0.0
2024-01-01,7.074997,-71.925,0.76455384,9.3696575,0.0
2024-01-01,7.125,-74.775,0.49554995,5.4272437,0.0
2024-01-01,7.125,-74.725006,0.49260688,5.332668,0.0
2024-01-01,7.125,-74.675,0.46377534,5.0094,0.0
2024-01-01,7.125,-74.62501,0.4570995,4.7699347,0.0
2024-01-01,7.125,-74.575005,0.45342138,5.2900214,0.0
2024-01-01,7.125,-74.525,0.44064772,5.490877,0.0
2024-01-01,7.125,-74.475006,0.4477634,5.7967563,0.0
2024-01-01,7.125,-74.425,0.39797598,6.78643,0.0
2024-01-01,7.125,-74.37501,0.41319332,5.0253544,0.0
2024-01-01,7.125,-74.325005,0.4001524,7.0690017,0.0
2024-01-01,7.125,-74.275,0.40260506,7.1771417,0.0
2024-01-01,7.125,-74.225006,0.44035512,4.8398933,0.0
2024-01-01,7.125,-74.175,0.43733254,8.571858,0.0
2024-01-01,7.125,-74.12501,0.42830646,8.289972,0.0
2024-01-01,7.125,-74.075005,0.3915504,8.812452,0.0
2024-01-01,7.125,-74.025,0.39944994,12.382948,0.0
2024-01-01,7.125,-73.975006,0.36896718,11.437983,0.0
2024-01-01,7.125,-73.925,0.35912663,11.132925,0.0
2024-01-01,7.125,-73.87501,0.31017223,4.8101816,0.0
2024-01-01,7.125,-73.825005,0.272354,5.0119433,0.0
2024-01-01,7.125,-73.775,0.2676939,5.162594,0.0
2024-01-01,7.125,-73.725006,0.29914677,5.744512,0.0
2024-01-01,7.125,-73.675,0.36663783,6.9063053,0.0
2024-01-01,7.125,-73.62501,0.40835178,4.8039727,0.0
2024-01-01,7.125,-73.575005,0.44665104,5.162789,0.0
2024-01-01,7.125,-73.525,0.48571536,6.6054125,0.0
2024-01-01,7.125,-73.475006,0.50649995,7.048286,0.0
2024-01-01,7.125,-73.425,0.537297,7.5720286,0.0
2024-01-01,7.125,-73.37501,0.5668672,7.997196,0.0
2024-01-01,7.125,-73.325005,0.60455745,8.720151,0.0
2024-01-01,7.125,-73.275,0.5913645,8.442656,0.0
2024-01-01,7.125,-73.225006,0.48971242,7.142271,0.0
2024-01-01,7.125,-73.175,0.5087063,7.707464,0.0
2024-01-01,7.125,-73.12501,0.44312364,6.896299,0.0
2024-01-01,7.125,-73.075005,0.514738,7.803004,0.0
2024-01-01,7.125,-73.025,0.5356321,7.823781,0.0
2024-01-01,7.125,-72.975006,0.49067932,6.5584316,0.0
2024-01-01,7.125,-72.925,0.5047502,6.728073,0.0
2024-01-01,7.125,-72.87501,0.49191967,6.5618963,0.0
2024-01-01,7.125,-72.825005,0.47483593,6.440671,0.0
2024-01-01,7.125,-72.775,0.46680924,6.1921034,0.0
2024-01-01,7.125,-72.725006,0.4195739,5.666177,0.0
2024-01-01,7.125,-72.675,0.454047,6.392947,0.0
2024-01-01,7.125,-72.62501,0.46974728,6.524152,0.0
2024-01-01,7.125,-72.575005,0.4767002,6.4300327,0.0
2024-01-01,7.125,-72.525,0.52656764,7.120532,0.0
2024-01-01,7.125,-72.475006,0.5543621,7.5823083,0.0
2024-01-01,7.125,-72.425,0.6443035,9.217209,0.0
2024-01-01,7.125,-72.37501,0.7724435,9.659402,0.0
2024-01-01,7.125,-72.325005,0.7467893,8.851055,0.0
2024-01-01,7.125,-72.275,0.7172445,9.914327,0.0
2024-01-01,7.125,-72.225006,0.8537882,10.025236,0.0
2024-01-01,7.125,-72.175,0.8865405,10.736176,0.0
2024-01-01,7.125,-72.12501,0.91021895,10.999013,0.0
2024-01-01,7.125,-72.075005,0.9114223,10.884362,0.0
2024-01-01,7.125,-72.025,0.79427344,9.631135,0.0
2024-01-01,7.125,-71.975006,0.8635602,10.478105,0.0
2024-01-01,7.125,-71.925,0.7816684,9.637142,0.0
2024-01-01,7.174999,-74.775,0.45068914,5.3287306,0.0
2024-01-01,7.174999,-74.725006,0.49008697,5.248417,0.0
2024-01-01,7.174999,-74.675,0.46035096,5.000968,0.0
2024-01-01,7.174999,-74.62501,0.42535704,4.493165,0.0
2024-01-01,7.174999,-74.575005,0.4128223,4.302399,0.0
2024-01-01,7.174999,-74.525,0.3900068,6.297262,0.0
2024-01-01,7.174999,-74.475006,0.404661,4.6689634,0.0
2024-01-01,7.174999,-74.425,0.38290307,6.4785995,0.0
2024-01-01,7.174999,-74.37501,0.3873765,6.649284,0.0
2024-01-01,7.174999,-74.325005,0.37597337,6.5583634,0.0
2024-01-01,7.174999,-74.275,0.39248905,6.929046,0.0
2024-01-01,7.174999,-74.225006,0.43558872,5.264817,0.0
2024-01-01,7.174999,-74.175,0.43577132,4.9528184,0.0
2024-01-01,7.174999,-74.12501,0.4199382,8.483433,0.0
2024-01-01,7.174999,-74.075005,0.38699126,7.828971,0.0
2024-01-01,7.174999,-74.025,0.3948885,12.241543,0.0
2024-01-01,7.174999,-73.975006,0.35036144,10.861204,0.0
2024-01-01,7.174999,-73.925,0.36399028,11.283699,0.0
2024-01-01,7.174999,-73.87501,0.3087935,4.9453473,0.0
2024-01-01,7.174999,-73.825005,0.3180886,4.995296,0.0
2024-01-01,7.174999,-73.775,0.32040375,5.310645,0.0
2024-01-01,7.174999,-73.725006,0.33848763,5.8295174,0.0
2024-01-01,7.174999,-73.675,0.38989708,6.4832287,0.0
2024-01-01,7.174999,-73.62501,0.40848532,4.7537947,0.0
2024-01-01,7.174999,-73.575005,0.43293807,4.860719,0.0
2024-01-01,7.174999,-73.525,0.4742328,6.388645,0.0
2024-01-01,7.174999,-73.475006,0.4909468,6.7109075,0.0
2024-01-01,7.174999,-73.425,0.5214127,7.0275016,0.0
2024-01-01,7.174999,-73.37501,0.5624923,7.512856,0.0
2024-01-01,7.174999,-73.325005,0.58727926,7.368429,0.0
2024-01-01,7.174999,-73.275,0.623884,8.132772,0.0
2024-01-01,7.174999,-73.225006,0.555678,7.74,0.0
2024-01-01,7.174999,-73.175,0.54405886,7.7720785,0.0
